id;category;title;Заголовок;"Meta keywords";"Meta description";price;"Старая цена";sku;Наличие;"Бесплатная доставка";video;Акция;Новинка;Актуально;"Хит продаж";"Это популярно";url_old;brand
791;"Автокресла (Группа 0-1)";"Автокресло Geoby CS800H";"Автокресло Geoby CS800H цена, купить, отзывы.";"Автокресло Geoby CS800H купить в Днепропетровске, цена, описание, фото. Автокресло Geoby CS800H обзоры, статьи, Babysmile.";"Автокресло Geoby CS800H - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1111;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/Avtokreslo_CS800H;Geoby
7086;"Автокресла (Группа 0-1)";"Автокресло Inglesina Marco Polo";"Автокресло Inglesina Marco Polo цена, купить, отзывы.";"Автокресло Inglesina Marco Polo купить в Днепропетровске, цена, описание, фото. Автокресло Inglesina Marco Polo обзоры, статьи, Babysmile.";"Автокресло Inglesina Marco Polo - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2190;0;;1;1;http://www.youtube.com/embed/Cmq3nGARmSw;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/Avtokreslo-Inglesina-Marco-Polo;Inglesina
7083;"Автокресла (Группа 0-1)";"Автокресло Inglesina Moovy";"Автокресло Inglesina Moovy цена, купить, отзывы.";"Автокресло Inglesina Moovy купить в Днепропетровске, цена, описание, фото. Автокресло Inglesina Moovy обзоры, статьи, Babysmile.";"Автокресло Inglesina Moovy - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1310;0;;1;1;http://www.youtube.com/embed/KCIfLNOK3Gg;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/Avtokreslo-Inglesina-Moovy;Inglesina
8252;"Автокресла (Группа 0-1)";"Автокресло Nania Cosmo Luxe";"Автокресло Nania Cosmo Luxe цена, купить, отзывы.";"Автокресло Nania Cosmo Luxe купить в Днепропетровске, цена, описание, фото. Автокресло Nania Cosmo Luxe обзоры, статьи, Babysmile.";"Автокресло Nania Cosmo Luxe - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";870;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/avtokreslo-nania-cosmo-luxe-8252;Nania
8318;"Автокресла (Группа 0-1)";"Автокресло Trio SP Luxe";"Автокресло Trio SP Luxe цена, купить, отзывы.";"Автокресло Trio SP Luxe купить в Днепропетровске, цена, описание, фото. Автокресло Trio SP Luxe обзоры, статьи, Babysmile.";"Автокресло Trio SP Luxe - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";485;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/Avtokreslo_Trio_SP_Luxe;Nania
9633;"Автокресла (Группа 0-1)";"Автокресло-коляска 5 в 1 Sit 'n' Stroll";"Автокресло-коляска 5 в 1 Sit 'n' Stroll цена, купить, отзывы.";"Автокресло-коляска 5 в 1 Sit 'n' Stroll купить в Днепропетровске, цена, описание, фото. Автокресло-коляска 5 в 1 Sit 'n' Stroll обзоры, статьи, Babysmile.";"Автокресло-коляска 5 в 1 Sit 'n' Stroll - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";4200;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-0-1/avtokreslo_koljaska_sit_n_stroll;Sit-n-Stroll
10338;"Автокресла (Группа 1)";"Автокресло  Bebe Confort Axiss";"Автокресло  Bebe Confort Axiss - купить - днепропетровск - отзывы - характеристики";"Автокресло  Bebe Confort Axiss купить в Днепропетровске, цена, описание, фото. Автокресло  Bebe Confort Axiss обзоры, статьи, Babysmile.";"Автокресло  Bebe Confort Axiss - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2850;0;;1;1;http://www.youtube.com/embed/n7uq0rKnpds;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo--bebe-confort-axiss-10338;"Bebe Confort"
9099;"Автокресла (Группа 1)";"Автокресло Baby Point  Fenix New N.B.";"Автокресло Baby Point  Fenix New N.B. цена, купить, отзывы.";"Автокресло Baby Point  Fenix New N.B. купить в Днепропетровске, цена, описание, фото. Автокресло Baby Point  Fenix New N.B. обзоры, статьи, Babysmile.";"Автокресло Baby Point  Fenix New N.B. - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1060;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/Babypoint-Fenix-New-N-B;"Baby Point"
9111;"Автокресла (Группа 1)";"Автокресло Baby Point Zenith Race";"Автокресло Baby Point Zenith Race цена, купить, отзывы.";"Автокресло Baby Point Zenith Race купить в Днепропетровске, цена, описание, фото. Автокресло Baby Point Zenith Race обзоры, статьи, Babysmile.";"Автокресло Baby Point Zenith Race - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1120;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/Avtokreslo_detskoe_Baby_Point_Zenith_Race;"Baby Point"
10335;"Автокресла (Группа 1)";"Автокресло Bebe Confort Iseos TT";"Автокресло Bebe Confort Iseos TT цена, купить, отзывы.";"Автокресло Bebe Confort Iseos TT купить в Днепропетровске, цена, описание, фото. Автокресло Bebe Confort Iseos TT обзоры, статьи, Babysmile.";"Автокресло Bebe Confort Iseos TT - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1885;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bebe-confort-iseos-tt-10335;"Bebe Confort"
12614;"Автокресла (Группа 1)";"Автокресло Bertoni Bumper";"Автокресло Bertoni Bumper цена, купить, отзывы.";"Автокресло Bertoni Bumper купить в Днепропетровске, цена, описание, фото. Автокресло Bertoni Bumper обзоры, статьи, Babysmile.";"Автокресло Bertoni Bumper - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";670;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bertoni-bumper-12614;Bertoni
12620;"Автокресла (Группа 1)";"Автокресло Bertoni F1";"Автокресло Bertoni F1 цена, купить, отзывы.";"Автокресло Bertoni F1 купить в Днепропетровске, цена, описание, фото. Автокресло Bertoni F1 обзоры, статьи, Babysmile.";"Автокресло Bertoni F1 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1099;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bertoni-f1-12620;Bertoni
12625;"Автокресла (Группа 1)";"Автокресло Bertoni F2 SPS";"Автокресло Bertoni F2 SPS цена, купить, отзывы.";"Автокресло Bertoni F2 SPS купить в Днепропетровске, цена, описание, фото. Автокресло Bertoni F2 SPS обзоры, статьи, Babysmile.";"Автокресло Bertoni F2 SPS - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1200;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bertoni-f2-sps-12625;Bertoni
12682;"Автокресла (Группа 1)";"Автокресло Bertoni Pilot";"Автокресло Bertoni Pilot цена, купить, отзывы.";"Автокресло Bertoni Pilot купить в Днепропетровске, цена, описание, фото. Автокресло Bertoni Pilot обзоры, статьи, Babysmile.";"Автокресло Bertoni Pilot - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";592;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bertoni-pilot-12682;Bertoni
12687;"Автокресла (Группа 1)";"Автокресло Bertoni Pilot Plus";"Автокресло Bertoni Pilot Plus цена, купить, отзывы.";"Автокресло Bertoni Pilot Plus купить в Днепропетровске, цена, описание, фото. Автокресло Bertoni Pilot Plus обзоры, статьи, Babysmile.";"Автокресло Bertoni Pilot Plus - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";555;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-bertoni-pilot-plus-12687;Bertoni
2425;"Автокресла (Группа 1)";"Автокресло Coneco Zinith Side Armor";"Автокресло Coneco Zinith Side Armor цена, купить, отзывы.";"Автокресло Coneco Zinith Side Armor купить в Днепропетровске, цена, описание, фото. Автокресло Coneco Zinith Side Armor обзоры, статьи, Babysmile.";"Автокресло Coneco Zinith Side Armor - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1140;0;;1;1;;0;1;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-coneco-zinith-side-armor-2425;Coneco
8026;"Автокресла (Группа 1)";"Автокресло Inglesina Amerigo HSA";"Автокресло Inglesina Amerigo HSA цена, купить, отзывы.";"Автокресло Inglesina Amerigo HSA купить в Днепропетровске, цена, описание, фото. Автокресло Inglesina Amerigo HSA обзоры, статьи, Babysmile.";"Автокресло Inglesina Amerigo HSA - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2745;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/Avtokreslo_Inglesina_Amerigo_HSA;Inglesina
11169;"Автокресла (Группа 1)";"Автокресло Maxi-Cosi Pearl 2012";"Автокресло Maxi-Cosi Pearl 2012 цена, купить, отзывы.";"Автокресло Maxi-Cosi Pearl 2012 купить в Днепропетровске, цена, описание, фото. Автокресло Maxi-Cosi Pearl 2012 обзоры, статьи, Babysmile.";"Автокресло Maxi-Cosi Pearl 2012 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2496;0;;1;1;http://www.youtube.com/embed/h1HCz2-xCf0;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-maxi-cosi-pearl-2012-11169;Maxi-Cosi
11190;"Автокресла (Группа 1)";"Автокресло Maxi-Cosi Priori XP 2012";"Автокресло Maxi-Cosi Priori XP 2012 цена, купить, отзывы.";"Автокресло Maxi-Cosi Priori XP 2012 купить в Днепропетровске, цена, описание, фото. Автокресло Maxi-Cosi Priori XP 2012 обзоры, статьи, Babysmile.";"Автокресло Maxi-Cosi Priori XP 2012 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2194;0;;1;1;http://www.youtube.com/embed/4N34Rwc-_Fw;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-maxi-cosi-priori-xp-2012-11190;Maxi-Cosi
11648;"Автокресла (Группа 1)";"Автокресло Maxi-Cosi Rubi 2013";"Автокресло Maxi-Cosi Rubi 2013 цена, купить, отзывы.";"Автокресло Maxi-Cosi Rubi 2013 купить в Днепропетровске, цена, описание, фото. Автокресло Maxi-Cosi Rubi 2013 обзоры, статьи, Babysmile.";"Автокресло Maxi-Cosi Rubi 2013 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2499;0;;1;1;http://www.youtube.com/embed/Kdm9UkwQzHE;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-maxi-cosi-rubi-2013-11648;Maxi-Cosi
11202;"Автокресла (Группа 1)";"Автокресло Maxi-Cosi Tobi 2012";"Автокресло Maxi-Cosi Tobi 2012 цена, купить, отзывы.";"Автокресло Maxi-Cosi Tobi 2012 купить в Днепропетровске, цена, описание, фото. Автокресло Maxi-Cosi Tobi 2012 обзоры, статьи, Babysmile.";"Автокресло Maxi-Cosi Tobi 2012 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";3063;0;;1;1;http://www.youtube.com/embed/8ZAZXil8Mag;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-maxi-cosi-tobi-2012-11202;Maxi-Cosi
11252;"Автокресла (Группа 1)";"Автокресло Neonato Easy Going";"Автокресло Neonato Easy Going цена, купить, отзывы.";"Автокресло Neonato Easy Going купить в Днепропетровске, цена, описание, фото. Автокресло Neonato Easy Going обзоры, статьи, Babysmile.";"Автокресло Neonato Easy Going - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";1800;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-neonato-easy-going-11252;Neonato
11212;"Автокресла (Группа 1)";"Автокресло Neonato Easy Going Isofix";"Автокресло Neonato Easy Going Isofix цена, купить, отзывы.";"Автокресло Neonato Easy Going Isofix купить в Днепропетровске, цена, описание, фото. Автокресло Neonato Easy Going Isofix обзоры, статьи, Babysmile.";"Автокресло Neonato Easy Going Isofix - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2429;0;;1;1;http://www.youtube.com/embed/g4KiMsDemrs;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-neonato-easy-going-isofix-11212;Neonato
11225;"Автокресла (Группа 1)";"Автокресло Peg-Perego Viaggio  Duo-Fix ASIP 2012";"Автокресло Peg-Perego Viaggio  Duo-Fix ASIP 2012 цена, купить, отзывы.";"Автокресло Peg-Perego Viaggio  Duo-Fix ASIP 2012 купить в Днепропетровске, цена, описание, фото. Автокресло Peg-Perego Viaggio  Duo-Fix ASIP 2012 обзоры, статьи, Babysmile.";"Автокресло Peg-Perego Viaggio  Duo-Fix ASIP 2012 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2750;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/avtokreslo-peg-perego-viaggio--duo-fix-asip-2012-11225;Peg-Perego
9751;"Автокресла (Группа 1)";"Автокресло Recaro Young Expert Plus 2012";"Автокресло Recaro Young Expert Plus 2012 цена, купить, отзывы.";"Автокресло Recaro Young Expert Plus 2012 купить в Днепропетровске, цена, описание, фото. Автокресло Recaro Young Expert Plus 2012 обзоры, статьи, Babysmile.";"Автокресло Recaro Young Expert Plus 2012 - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";2950;0;;1;1;http://www.youtube.com/embed/T_JhT1Fg5Sw;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/Recaro-Young-Expert-plus-2012;Recaro
9787;"Автокресла (Группа 1)";"Автокресло Romer Duo Plus";"Автокресло Romer Duo Plus цена, купить, отзывы.";"Автокресло Romer Duo Plus купить в Днепропетровске, цена, описание, фото. Автокресло Romer Duo Plus обзоры, статьи, Babysmile.";"Автокресло Romer Duo Plus - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";4250;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/detskie-avtokresla/Avtokreslo-Gruppa-1/romer-duo-plus;Romer
